area,topic,servicename,foruser,deptname,promiseday,wscs,ckcs,starprorepty
厦门市,出境入境,直管公房租金管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,,0.0,5
厦门市,出境入境,直管公房维修管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,,0.0,5
厦门市,出境入境,海外高层次引进人才签证（居留许可）通知函,个人,厦门市人民政府外事侨务办公室,0个工作日,1.0,1.0,4
厦门市,优待抚恤,厦门市城镇房屋权属登记查询,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,1.0,1.0,3
厦门市,优待抚恤,直管公房非住宅转租核准,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,4个工作日,1.0,1.0,4
厦门市,优待抚恤,本市户口女性失业人员申领生育补助金,个人,厦门市社会保险管理中心,0个工作日,,1.0,4
厦门市,优待抚恤,厦门市国土房产测绘档案查阅,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,42个小时,2.0,2.0,3
厦门市,优待抚恤,本市户口失业人员申领失业保险金,个人,厦门市社会保险管理中心,0个工作日,,0.0,5
厦门市,优待抚恤,拆迁补偿房屋接收、接管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,5个工作日,,1.0,4
厦门市,优待抚恤,直管公房租赁合同管理,"个人,企业,事业单位,行政机关,社团组织",厦门市国土资源与房产管理局,0个工作日,,1.0,4
厦门市,优待抚恤,房屋代管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,,1.0,4
厦门市,优待抚恤,直管公房租金管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,,0.0,5
厦门市,优待抚恤,土地收益金和房屋转租收益金减免审批,"个人,企业",厦门市国土资源与房产管理局,10个工作日,2.0,2.0,3
厦门市,优待抚恤,直管公房维修管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,,0.0,5
厦门市,住房保障,委托逐月提取住房公积金还贷审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,1.0,4
厦门市,优待抚恤,法律援助,个人,厦门市法律援助中心,3个工作日,2.0,2.0,3
厦门市,住房保障,拆迁补偿房屋接收、接管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,5个工作日,,1.0,4
厦门市,住房保障,职工出境定居申请提取住房公积金审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,住房保障,职工部分或全部丧失劳动能力申请提取住房公积金审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,0.0,5
厦门市,住房保障,商品房买卖合同登记备案变更,"个人,企业,其他组织",不动产登记中心,2个工作日,2.0,1.0,4
厦门市,住房保障,职工建造、翻建自住住房申请提取住房公积金审核,个人,厦门市住房公积金管理中心,3个工作日,1.0,0.0,5
厦门市,住房保障,房屋租赁补、换证登记备案,"个人,企业,其他组织",不动产登记中心,2个工作日,2.0,1.0,4
厦门市,住房保障,厦门市城镇房屋权属登记查询,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,1.0,1.0,3
厦门市,住房保障,委托按年提取住房公积金还贷审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,1.0,4
厦门市,住房保障,直管公房非住宅转租核准,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,4个工作日,1.0,1.0,4
厦门市,住房保障,不动产预告登记注销,"个人,企业,其他组织",不动产登记中心,4个工作日,1.0,1.0,4
厦门市,住房保障,不动产更正登记,"个人,企业,其他组织",不动产登记中心,7个工作日,2.0,1.0,4
厦门市,住房保障,国有建设用地使用权及房屋所有权首次登记,"个人,企业,其他组织",不动产登记中心,10个工作日,1.0,1.0,4
厦门市,住房保障,国有建设用地使用权及房屋所有权注销登记,"个人,企业,其他组织",不动产登记中心,5个工作日,2.0,1.0,4
厦门市,住房保障,不动产补发权证,"个人,企业,其他组织",不动产登记中心,10个工作日,2.0,1.0,4
厦门市,住房保障,不动产异议登记注销,"个人,企业,其他组织",不动产登记中心,0个工作日,2.0,1.0,4
厦门市,住房保障,变更或终止委托按年提取住房公积金还贷审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,1.0,4
厦门市,住房保障,因特殊病症申请提取住房公积金审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,0.0,5
厦门市,住房保障,本市户籍职工连续失业满两年未重新就业申请提取住房公积金审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,住房保障,委托按季提取住房公积金支付房租审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,住房保障,变更或终止委托按季提取住房公积金支付房租审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,住房保障,职工购买、建造、翻建、大修自住住房申请住房公积金贷款审批,个人,厦门市住房公积金管理中心,1个工作日,1.0,1.0,4
厦门市,住房保障,因自然灾害或突发事件申请提取住房公积金审核,个人,厦门市国土资源与房产管理局,3个工作日,1.0,0.0,5
厦门市,住房保障,变更或终止委托逐月提取住房公积金还贷审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,1.0,4
厦门市,住房保障,职工大修自住住房申请提取住房公积金审核,个人,厦门市国土资源与房产管理局,3个工作日,1.0,0.0,5
厦门市,住房保障,按年提取住房公积金还贷审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,0.0,5
厦门市,住房保障,低收入家庭职工支付物业服务费申请提取住房公积金审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,0.0,5
厦门市,住房保障,城镇最低生活保障对象申请提取住房公积金审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,0.0,5
厦门市,住房保障,房屋租赁变更登记备案,"个人,企业,其他组织",不动产登记中心,2个工作日,2.0,1.0,4
厦门市,住房保障,开具《家庭住房情况查询证明》,个人,不动产登记中心,0个工作日,1.0,1.0,4
厦门市,住房保障,本市老旧住宅加装电梯职工申请提取住房公积金审核,个人,厦门市住房公积金管理中心,0个工作日,1.0,0.0,5
厦门市,住房保障,房屋租赁初始、转租登记备案,"个人,企业,其他组织",不动产登记中心,2个工作日,2.0,1.0,4
厦门市,住房保障,商品房买卖合同登记备案注销,"个人,企业,其他组织",不动产登记中心,5个工作日,1.0,1.0,4
厦门市,住房保障,继承人或受遗赠人申请提取死亡职工的住房公积金审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,住房保障,房屋租赁注销登记备案,"个人,企业,其他组织",不动产登记中心,2个工作日,2.0,1.0,4
厦门市,住房保障,商品房买卖合同（纸介）登记备案,"个人,企业,其他组织",不动产登记中心,2个工作日,2.0,1.0,4
厦门市,住房保障,个人申请开具住房公积金个人缴存证明,个人,厦门市住房公积金管理中心,0个工作日,1.0,1.0,4
厦门市,住房保障,厦门市国土房产测绘档案查阅,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,42个小时,2.0,2.0,3
厦门市,住房保障,职工住房公积金贷款贴息审核,个人,厦门市住房公积金管理中心,3个工作日,1.0,1.0,4
厦门市,住房保障,本市老旧电梯更新改造职工申请提取住房公积金审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,住房保障,楼盘表搭建办事指南,"个人,企业,其他组织",不动产登记中心,15个工作日,2.0,0.0,5
厦门市,住房保障,国有建设用地使用权及房屋所有权变更登记,"个人,企业,其他组织",不动产登记中心,10个工作日,2.0,1.0,4
厦门市,住房保障,商品房买卖合同（网签）登记备案,"个人,企业,其他组织",不动产登记中心,2个工作日,1.0,1.0,4
厦门市,住房保障,非本市户籍职工与单位终止劳动关系后离开本市申请提取住房公积金审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,住房保障,保障性住房申请人资格审核,个人,厦门市建设局,80个工作日,2.0,2.0,3
厦门市,住房保障,职工购买自住住房申请提取住房公积金审核,个人,厦门市住房公积金管理中心,0个工作日,,0.0,5
厦门市,住房保障,不动产预告登记设立,"个人,企业,其他组织",不动产登记中心,1个工作日,2.0,1.0,4
厦门市,住房保障,国有建设用地使用权及房屋所有权转移登记,"个人,企业,其他组织",不动产登记中心,5个工作日,2.0,1.0,4
厦门市,住房保障,不动产异议登记,"个人,企业,其他组织",不动产登记中心,0个工作日,2.0,1.0,4
厦门市,住房保障,不动产预告登记变更,"个人,企业,其他组织",不动产登记中心,4个工作日,2.0,1.0,4
厦门市,住房保障,不动产预告登记转移,"个人,企业,其他组织",不动产登记中心,4个工作日,2.0,1.0,4
厦门市,住房保障,不动产换发权证,"个人,企业,其他组织",不动产登记中心,10个工作日,2.0,1.0,4
厦门市,住房保障,直管公房租赁合同管理,"个人,企业,事业单位,行政机关,社团组织",厦门市国土资源与房产管理局,0个工作日,,1.0,4
厦门市,住房保障,房屋代管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,,1.0,4
厦门市,住房保障,直管公房租金管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,,0.0,5
厦门市,住房保障,直管公房维修管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,,0.0,5
厦门市,住房保障,离退休职工申请提取住房公积金审核,个人,厦门市国土资源与房产管理局,0个工作日,1.0,0.0,5
厦门市,司法公证,个人户籍资料查询,"个人,企业,事业单位,行政机关",厦门市公安局,0个工作日,1.0,1.0,4
厦门市,司法公证,直管公房维修管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,,0.0,5
厦门市,司法公证,厦门市城镇房屋权属登记查询,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,1.0,1.0,3
厦门市,司法公证,直管公房非住宅转租核准,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,4个工作日,1.0,1.0,4
厦门市,司法公证,厦门市国土房产测绘档案查阅,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,42个小时,2.0,2.0,3
厦门市,司法公证,拆迁补偿房屋接收、接管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,5个工作日,,1.0,4
厦门市,司法公证,直管公房租赁合同管理,"个人,企业,事业单位,行政机关,社团组织",厦门市国土资源与房产管理局,0个工作日,,1.0,4
厦门市,司法公证,房屋代管,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,10个工作日,,1.0,4
厦门市,司法公证,直管公房租金管理,"个人,企业,事业单位,行政机关,民办非企业单位,社团组织,其他组织",厦门市国土资源与房产管理局,0个工作日,,0.0,5
厦门市,司法公证,取得内地法律职业资格的香港特别行政区和澳门特别行政区居民在内地从事律师职业核准初审,个人,厦门市司法局,7个工作日,2.0,1.0,5
