area,topic,servicename,foruser,deptname,promiseday,ckcs,wscs,starprorepty
厦门市,设立变更,律师事务所变更住所,其他组织,厦门市司法局,1个工作日,1.0,2.0,5
厦门市,设立变更,律师事务所变更组织形式,其他组织,厦门市司法局,1个工作日,1.0,2.0,5
厦门市,设立变更,彩弹枪营业性射击场特种行业许可证审批,企业,厦门市自贸区管理委员会,11个工作日,1.0,1.0,4
厦门市,设立变更,射击运动枪支营业性射击场特种行业许可证核发,企业,厦门市自贸区管理委员会,11个工作日,1.0,1.0,4
厦门市,设立变更,公证机构设立审核,其他组织,厦门市司法局,7个工作日,1.0,2.0,5
厦门市,设立变更,公证机构执业证书损毁或遗失的换发或补发,其他组织,厦门市司法局,7个工作日,1.0,2.0,5
厦门市,设立变更,取水申请,企业,厦门市自贸区管理委员会,16个工作日,1.0,1.0,4
厦门市,设立变更,成品油零售经营企业申请暂时歇业、注销,企业,厦门市自贸区管理委员会,5个工作日,0.0,0.0,5
厦门市,设立变更,商事主体名称预先核准,企业,厦门市自贸区管理委员会,0个工作日,1.0,1.0,4
厦门市,设立变更,合伙企业分支机构设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,非公司企业法人变更登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,个人独资企业分支机构变更、注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,分公司设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,公司设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,个人独资企业变更、注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,分公司注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,分公司变更登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,公司变更登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,公司注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,个人独资企业设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,合伙企业变更登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,个人独资企业分支机构设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,合伙企业注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,非公司企业法人开业登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,非公司企业法人注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,合伙企业分支机构变更登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,合伙企业设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,合伙企业分支机构注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,外商投资企业变更登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,外商投资企业注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,外商投资企业设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,外国（地区）企业在中国境内从事生产经营活动及常驻代表机构注销登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,外国（地区）企业在中国境内从事生产经营活动及常驻代表机构变更登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,外国（地区）企业在中国境内从事生产经营活动及常驻代表机构设立登记,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,非煤矿矿山企业安全生产许可证延期,企业,厦门市自贸区管理委员会,15个工作日,1.0,1.0,4
厦门市,设立变更,非煤矿矿山企业安全生产许可证变更,企业,厦门市自贸区管理委员会,3个工作日,1.0,1.0,4
厦门市,设立变更,危险化学品安全生产许可新办证,企业,厦门市自贸区管理委员会,15个工作日,1.0,1.0,4
厦门市,设立变更,危险化学品安全生产许可证延期,企业,厦门市自贸区管理委员会,15个工作日,1.0,1.0,4
厦门市,设立变更,危险化学品安全生产许可证变更,企业,厦门市自贸区管理委员会,15个工作日,1.0,1.0,4
厦门市,设立变更,安全评价机构乙级资质认可,企业,厦门市自贸区管理委员会,14个工作日,1.0,1.0,4
厦门市,设立变更,报废汽车回收企业资格认定,企业,厦门市自贸区管理委员会,11个工作日,1.0,1.0,4
厦门市,设立变更,设立拍卖企业及其分公司许可,企业,厦门市自贸区管理委员会,11个工作日,1.0,1.0,4
厦门市,设立变更,非煤矿矿山建设项目安全设施设计审查,企业,厦门市自贸区管理委员会,7个工作日,1.0,1.0,4
厦门市,设立变更,乙级非煤矿检测检验机构的资质认定,企业,厦门市自贸区管理委员会,14个工作日,1.0,1.0,4
厦门市,设立变更,外商投资旅行社业务许可,企业,厦门市自贸区管理委员会,10个工作日,1.0,1.0,4
厦门市,设立变更,人民防空工程监理乙级以下资质认定,企业,厦门市自贸区管理委员会,4个工作日,0.0,0.0,5
厦门市,设立变更,人民防空工程设计乙级以下资质认定,"企业,事业单位",厦门市自贸区管理委员会,4个工作日,0.0,0.0,5
厦门市,设立变更,省级事业单位法人注销登记,企业,厦门市自贸区管理委员会,12个工作日,1.0,1.0,4
厦门市,设立变更,省级事业单位法人设立登记,企业,厦门市自贸区管理委员会,7个自然日,1.0,1.0,4
厦门市,设立变更,省级事业单位法人变更登记,企业,厦门市自贸区管理委员会,12个工作日,1.0,1.0,4
厦门市,设立变更,外商投资企业设立审批,企业,厦门市自贸区管理委员会,7个工作日,2.0,2.0,3
厦门市,设立变更,外商投资企业变更审批,企业,厦门市自贸区管理委员会,7个工作日,2.0,2.0,3
厦门市,设立变更,演出经纪机构变更办理,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,设立变更,演出经纪机构设立审批,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,设立变更,演出经纪机构《营业性演出许可证》延续、注销、补证,企业,厦门市自贸区管理委员会,8个,1.0,1.0,4
厦门市,设立变更,举办港澳台地区文艺表演团体、个人参加的营业性演出增加演出地备案,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,设立变更,涉港澳台演出场所经营单位审批,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,设立变更,香港、澳门服务提供者投资的电影院电影放映经营许可证核发,企业,厦门市自贸区管理委员会,12个工作日,1.0,1.0,4
厦门市,设立变更,音像复制单位设立审批,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,准营准办,成品油零售经营批准证书的变更,企业,厦门市经济和信息化局,5个工作日,0.0,1.0,4
厦门市,设立变更,音像复制单位变更业务范围或兼并、合并、分立审批,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,准营准办,成品油零售经营企业申请暂时歇业、注销,企业,厦门市经济和信息化局,5个工作日,0.0,1.0,4
厦门市,设立变更,电子出版物复制单位设立审批,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,准营准办,单用途商业预付卡备案,企业,厦门市商务局,5个工作日,1.0,1.0,4
厦门市,准营准办,第二类、第三类医疗器械生产许可证变更（登记事项变更）,企业,厦门市市场监督管理局,0个工作日,1.0,1.0,4
厦门市,设立变更,电子出版物复制单位变更业务范围或兼并、合并、分立审批,企业,厦门市自贸区管理委员会,8个工作日,1.0,1.0,4
厦门市,准营准办,药品生产许可证核发,企业,厦门市市场监督管理局（食药监）,15个工作日,2.0,2.0,3
厦门市,准营准办,药品生产许可证换发,企业,厦门市市场监督管理局（食药监）,15个工作日,1.0,1.0,4
厦门市,准营准办,非药品生产企业使用咖啡因审批,企业,厦门市市场监督管理局（食药监）,14个工作日,1.0,1.0,4
厦门市,准营准办,成品油批发经营资格的审核转报,企业,厦门市经济和信息化局,5个工作日,0.0,1.0,4
厦门市,准营准办,成品油仓储经营资格的审核转报,企业,厦门市经济和信息化局,5个工作日,0.0,1.0,4
厦门市,准营准办,成品油零售经营资格审批,企业,厦门市经济和信息化局,5个工作日,0.0,1.0,4
厦门市,准营准办,公墓建设审批,"个人,企业,事业单位,行政机关,其他组织",厦门市民政局,6个工作日,1.0,1.0,4
厦门市,准营准办,殡仪服务站、骨灰堂建设审批,行政机关,厦门市民政局,6个工作日,1.0,1.0,4
厦门市,准营准办,成品油批发、仓储经营企业办理暂时歇业，申请注销资格的审核转报,企业,厦门市经济和信息化局,5个工作日,0.0,1.0,4
厦门市,准营准办,化妆品生产许可证延续,企业,厦门市市场监督管理局,30个工作日,1.0,1.0,4
厦门市,准营准办,第二类、第三类医疗器械生产许可证变更（生产地址非文字性变更）,企业,厦门市市场监督管理局,15个工作日,1.0,1.0,4
厦门市,准营准办,经营蛋白同化制剂、肽类激素审批,企业,厦门市市场监督管理局（食药监）,7个工作日,1.0,1.0,4
厦门市,准营准办,互联网药品信息服务资格证书核发,企业,厦门市市场监督管理局,10个工作日,1.0,1.0,4
厦门市,准营准办,第二类、第三类医疗器械生产许可证核发,企业,厦门市市场监督管理局,15个工作日,2.0,2.0,3
厦门市,准营准办,互联网药品信息服务资格证书换发,企业,厦门市市场监督管理局,10个工作日,1.0,1.0,4
厦门市,准营准办,省级行政区域内经营广播电视节目传送业务审核（无线方式）,企业,厦门市文化广电新闻出版局,7个工作日,1.0,1.0,4
厦门市,准营准办,专门从事第二类精神药品批发企业初审,企业,厦门市市场监督管理局（食药监）窗口,5个工作日,1.0,1.0,4
厦门市,准营准办,化妆品生产许可证核发,企业,厦门市市场监督管理局,30个工作日,2.0,2.0,3
厦门市,准营准办,外商投资项目核准,企业,厦门市商务局,7个工作日,2.0,2.0,3
厦门市,准营准办,跨省（市）经营广播电视节目传送业务的初审,企业,厦门市文化广电新闻出版局,7个工作日,1.0,1.0,4
厦门市,准营准办,广播电视视频点播业务许可证（甲种）审核,企业,厦门市文化广电新闻出版局,7个工作日,1.0,1.0,4
厦门市,准营准办,化妆品生产许可证注销,企业,厦门市市场监督管理局,10个工作日,1.0,1.0,4
厦门市,准营准办,报废汽车回收企业资格认定,企业,厦门市商务局,11个工作日,1.0,1.0,4
厦门市,准营准办,广播电视站（含市辖区、乡镇以及企事业单位、大专院校设立广播电视站）核准（审批改备案）,"企业,事业单位",厦门市文化广电新闻出版局,0个工作日,1.0,1.0,4
厦门市,准营准办,外商投资项目备案,企业,厦门市商务局,0个工作日,0.0,0.0,5
厦门市,准营准办,殡仪馆、火葬场建设审批,行政机关,厦门市民政局,6个工作日,1.0,1.0,4
厦门市,准营准办,再生资源回收经营者备案,企业,厦门市商务局,0个工作日,0.0,0.0,5
厦门市,准营准办,广播电视节目制作经营许可证审核,"企业,其他组织",厦门市文化广电新闻出版局,7个工作日,1.0,1.0,4
厦门市,准营准办,广播电视传输覆盖网建设规划、方案的审核,"企业,事业单位",厦门市文化广电新闻出版局,7个工作日,1.0,1.0,4
厦门市,准营准办,文物保护工程施工二级、三级资质认定初审,企业,厦门市文化广电新闻出版局,10个工作日,2.0,2.0,3
